movieId,genres
8348,Family
8349,Action|Adventure|Comedy|Crime|Family|Romance|Sport
8351,Biography|Drama|History
8353,Documentary
8357,Drama|Romance
8358,Crime|Drama|Mystery|Thriller
8361,Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
8362,Crime|Drama
8363,Comedy|Crime|Mystery
8365,Comedy
8368,Drama|Mystery|Thriller|Sci-Fi
8370,Comedy|Drama|Fantasy
8372,Comedy|Crime
8374,Drama|Romance
8375,Comedy|Sci-Fi
8376,Drama|Mystery|Sci-Fi|Thriller
8377,Drama|Thriller
8379,Drama|History|War
8380,Documentary
8381,Horror|Sci-Fi
8382,Comedy|Crime|Mystery
8383,Adventure|Drama|Family|Fantasy
8384,Action|Comedy|Crime|Thriller
8386,Documentary
8387,Action|Crime|Mystery|Sci-Fi|Thriller
8388,Crime|Drama|Music
8389,Drama|Fantasy|History|Mystery
8391,Musical
8392,Documentary
8393,Action|Drama|Thriller
8395,Documentary
8397,Comedy|Musical
8398,Documentary|Music
8402,Comedy|Drama|Family|Fantasy
8404,Adventure|Drama|Family|Fantasy
8405,Comedy
8407,Horror
8409,Comedy|Crime|Drama|Romance
8410,Comedy|Drama|Musical|Romance
8411,Documentary
8413,Biography|Drama|Romance
8414,Action|Adventure|Crime|Family|Sci-Fi
8416,Drama
8417,Crime|Mystery|Romance
8418,Drama|Thriller
8419,Horror|Thriller
8420,Animation|Adventure|Family|Sci-Fi
8421,Family
8422,Animation|Comedy|Family|Fantasy
8425,Comedy|Crime|Fantasy
8427,Drama|Thriller
8428,Comedy|Documentary
8429,Adventure|Comedy|Fantasy|Music|Sci-Fi
8431,Crime|Reality-TV
8432,Action|Crime|Thriller
8433,Documentary|Horror
8434,Comedy
8435,Drama|Horror|Thriller
8437,Action|Drama|Sci-Fi
8439,Action|Adventure|Horror|Sci-Fi|Thriller
8440,Music
8441,Documentary|Music
8445,Documentary
8446,Comedy|Drama
8447,Reality-TV
8449,Action|Crime|Drama
8452,Animation|Comedy|Drama|Sci-Fi|Thriller
8453,Comedy|Drama|Romance
8454,Drama
8455,Documentary
8457,Comedy|Drama
8458,Music
8460,Comedy
8462,Drama|Mystery|Romance
8463,Crime|Drama|Romance|Thriller
8467,Action|Drama|Thriller
8469,Comedy|Drama
8471,Action|Drama|Sci-Fi|Thriller
8472,Drama
8473,Comedy|Musical|Romance
8475,Action|Crime|Drama|Romance|Thriller
8476,Horror
8479,Romance
8480,Crime|Drama|Mystery
8481,Action|Adventure|Drama|History
8483,Action|Comedy|Crime
8484,Music
8485,Crime|Drama
8487,Action
8488,Animation|Short
8489,Talk-Show
8491,Horror|Thriller
8492,Adventure|Drama|Thriller
8493,Drama|Music|Romance
8495,Action|War
8497,Comedy|Romance|Western
8498,Comedy|Crime|Drama
8499,Comedy|Romance
8501,Comedy|Musical|Romance
8502,Documentary|Biography|Music
8503,Drama|History|War
8504,Action|Crime|Drama
8505,Action|Drama|War
8507,Action|Crime|Thriller
8510,Action|Thriller
8511,Drama
8512,Action|Adventure|Thriller
8513,Crime|Thriller
8514,Comedy
8515,Animation|Action|Adventure|Family|Sci-Fi
8516,Documentary|Short
8517,Family|Fantasy|Music
8518,Comedy|Drama|Family|Sport
8519,Drama|Comedy
8520,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller
8521,Drama
8522,Drama|Romance
8524,Documentary|Biography|History|War
8525,Animation|Comedy|Family|Fantasy|Romance
8526,Action|Adventure|Drama|War
8528,Documentary
8529,Comedy|Drama
8530,Comedy|Romance
8531,Drama|Sport
8533,Drama
8534,Adventure|Family|Fantasy
8536,Drama
8537,Horror|Thriller
8538,Animation|Action|Adventure|Comedy|Drama|Fantasy|Horror|Thriller
8541,Adventure|Comedy|Romance|War
8543,Action|Comedy|Family
8544,Action|Adventure|Comedy|Crime
8545,Documentary|Music
8547,Adventure|Family|Fantasy|Romance
8548,Crime|Drama|Mystery|Thriller
8549,Comedy|Drama|Family|Sport
8551,Family|Fantasy|Drama|Comedy
8552,Crime|Drama|Thriller
8554,Musical
8555,Action|Adventure|Comedy|Fantasy|Horror|Thriller
8558,Drama
8560,Drama|Family|Music
8561,Action|Adventure|Fantasy|Sci-Fi
8562,Comedy
8563,Action|Adventure|Comedy|Family|Sci-Fi
8565,Horror|Thriller
8566,Comedy
8567,Drama|Mystery|Romance
8568,Comedy|Crime
8569,Comedy|Crime
8570,Documentary
8572,Drama|Romance|War
8574,Talk-Show
8575,Drama
8577,Animation|Adventure|Family|Fantasy|Musical
8578,Action|Crime|Drama
8579,Comedy|Romance
8581,Drama|Romance|War
8582,Comedy|Drama
8583,Action|Drama|Thriller
8584,Drama|History
8585,Action|Adventure|Sci-Fi|Thriller
8586,Adventure|Drama|Western
8587,Music
8588,Drama|Romance
8589,Drama|Romance
8590,Action|Drama|Thriller|War
8592,Thriller
8593,Crime|Drama|Mystery|Thriller
8595,Comedy|Romance
8596,Crime|Drama|Mystery|Thriller
8598,Action|Adventure|Biography|History
8599,Documentary|Short|Music|Reality-TV
8603,Drama
8604,Comedy|Drama|War
8605,Adventure|Drama
8608,Horror|Sci-Fi|Thriller
8609,Musical|Drama|Thriller|Horror
8613,Action|Drama|Western
8614,Drama|Family|Sport
8619,Adventure|Comedy|Family
8620,Documentary
8621,Adventure|Drama|Thriller|War
8623,Adventure|Comedy
8625,Comedy
8626,Biography|Drama|History|War
8628,Drama
8629,Drama|Romance
8630,Action|Crime|Drama|Thriller
8631,Comedy|Family
8634,Drama|Musical|Romance
8635,Comedy|Drama|Romance|Sport
8636,Action|Adventure|Fantasy
8638,Adventure|Fantasy
8640,Adventure|Game-Show|Reality-TV
8641,Action|Crime|Drama|Thriller
8642,Documentary|Biography|Sport
8643,Drama|Mystery|Sci-Fi|Thriller
8644,Biography|Crime|Drama
8645,Comedy|Family
8646,Documentary
8648,Drama
8649,Drama|Musical|Romance
8651,Comedy|Crime
8652,Horror
8653,Comedy|Mystery|Romance|Thriller
8655,Action|Comedy|Crime|Thriller
8656,Action|Adventure|Drama|Sci-Fi
8659,Documentary
8660,Documentary|Music
8663,Drama|Thriller
8665,Drama|Fantasy|Romance
8666,Comedy|Drama|War
8669,Action|Adventure|Thriller
8671,Crime|Drama
8672,Action|Adventure|Comedy
8675,Comedy
8677,Comedy|Drama|Romance
8679,Comedy|Sport
8680,Documentary
8681,Crime|Drama
8682,Action|Adventure|Thriller
8683,Animation|Comedy|Family
8684,Comedy|Fantasy
8685,Drama
8687,Action|Adventure|Fantasy|Sci-Fi
8689,Comedy|Drama
8690,Documentary|Short
8693,Sci-Fi|Animation|Action|Adventure
8694,Drama|Musical|Romance|Thriller
8695,Animation|Action|Comedy|Drama|Romance|Sci-Fi
8696,Comedy|Horror|Mystery|Thriller
8697,Drama|Western
8698,Crime|Drama|Mystery|Thriller
8699,Comedy|Drama|Romance
8700,Adventure|Comedy
8701,Comedy|Crime|Drama|Mystery|Romance|War
8703,Comedy
8705,Drama|Mystery|Romance|Thriller
8707,Documentary|Music
8708,Comedy
8709,Comedy|Romance
8710,Horror|Thriller
8711,Comedy|Romance
8712,Adventure|Western
8714,Documentary|History
8716,Talk-Show
8717,Action|Adventure|Thriller
8718,Action|Drama|Thriller
8720,Action|Comedy|Crime|Thriller
8721,Comedy|Drama|Sport
8722,Crime|Drama|Romance
8723,Animation
8724,Animation|Comedy|Family
8725,Comedy|Romance
8727,Drama|Romance
8728,Drama|Romance|Thriller
8729,Adventure|Comedy|Family
8732,Drama|Romance
8734,Horror
8735,Comedy|Western
8736,Talk-Show
8739,Animation|Adventure|Comedy|Family|Sci-Fi
8742,Short
8743,Animation|Adventure|Comedy|Family|Fantasy
8744,Comedy
8745,Action|Adventure|Comedy|Drama|Romance
8746,Comedy|Crime|Drama|Romance
8747,Sport
8750,Crime|Horror
8751,Comedy|Drama|Romance
8752,Action|Adventure|Comedy|Family|Musical|Romance
8753,Comedy|Drama|Music|Romance
8754,Comedy|Drama
8755,Crime|Drama|Mystery
8757,Action|Comedy|Crime
8758,Comedy|Drama|Romance
8759,Action|Adventure|Comedy|Drama|Musical|Thriller|Western
8760,Adventure|Drama|History|Romance|Western
8761,Drama|Romance
8763,Animation|Action|Drama|Sci-Fi|Thriller
8764,Comedy|Sport
8766,Crime|Drama
8768,Documentary
8769,Documentary|History|Sport
8770,Crime|Drama|History|Mystery
8772,Crime|Drama|Mystery
8773,Biography|Drama|Romance
8777,Animation|Short|Family
8778,Comedy|Crime|Drama
8779,Drama
8781,Animation|Adventure|Comedy|Drama|Family|Fantasy|Musical
8782,Comedy|Drama
8783,Documentary
8784,Comedy|Drama|Fantasy
8790,Documentary|Music
8793,Mystery|Thriller
8794,Drama|Thriller
8795,Comedy|Drama|Romance
8796,Comedy|Drama
8797,Comedy|Western
8798,Adventure|Comedy
8799,Action|Crime|Drama|Thriller
8801,Drama|Romance
8803,Comedy|Drama|Thriller
8805,Crime|Film-Noir|Thriller
8806,Western
8807,Fantasy|Animation
8808,Action|Adventure|Drama|Horror|Thriller
8809,Action|Adventure|Sci-Fi|Thriller
8810,Family|Western
8811,Documentary
8815,Talk-Show
8816,Comedy
8817,Action|Comedy
8818,Comedy|Drama
8819,Animation|Comedy|Family
8821,Drama|History|War
8822,Family
8823,Comedy|Music
8824,Action|Adventure|Drama|Fantasy|Horror|Sci-Fi|Thriller
8826,Comedy|Romance
8827,Comedy|Drama|Music|Romance
8829,Drama|Fantasy|Horror
8830,Drama|Thriller
8831,Documentary|Comedy|Musical
8832,Drama|Mystery
8835,Drama|History|War
8836,Documentary|Music
8837,Drama|Mystery|Sci-Fi|Thriller
8838,Comedy|Romance
8839,Comedy|Music|Romance
8840,Crime|Drama|Thriller
8841,Documentary|Music
8843,Crime|Drama|Romance
8844,Documentary
8845,Action|Drama|Mystery|Sci-Fi|Thriller
8846,Comedy|Drama|Romance
8847,Adventure|Crime|Film-Noir|Music|Mystery|Thriller
8848,Crime|Drama
8851,Crime|Drama
8852,Documentary|Music
8854,Comedy
8857,Adventure|Comedy
8859,Comedy|Mystery
8860,Crime|Drama|Mystery
8861,Drama
8863,Comedy
8864,Romance|Drama
8866,Drama
8867,Horror|Sci-Fi
8870,Crime|Drama|Western
8871,Comedy|Romance
8872,Comedy|Romance
8873,Music
8874,Drama
8876,Action
8879,Documentary|Music
8880,Comedy|Drama|Romance
8881,Action|Crime|Sci-Fi|Thriller
8882,Action|Crime|Mystery|Thriller
8883,Biography|Crime|Drama|Thriller
8884,Drama|Romance|Sport
8885,Animation|Action|Comedy|Drama|Fantasy|Romance
8886,Drama|Comedy
8888,Comedy|Crime|Thriller
8889,Comedy|Drama
8890,Crime|Drama|Film-Noir|Thriller
8891,Action|Drama|Thriller
8892,Animation
8893,Animation|Action|Adventure|Fantasy|Horror|Romance
8894,Documentary|Comedy
8895,Talk-Show
8896,Romance|Comedy|Drama|Musical
8897,Drama|Romance|Comedy
8898,Comedy|Romance
8900,Documentary|Biography
8901,Comedy|Drama|Romance
8902,Western
8903,Adventure|Comedy|Drama|Family|Fantasy
8904,Drama|Romance
8905,Animation
8906,Thriller|Drama
8907,Biography|Crime|Drama|History|Thriller|War
8908,Adventure|Comedy|Musical|Romance
8909,Comedy|Action
8910,Crime|Film-Noir|Mystery|Thriller
8911,Comedy
8912,Crime|Mystery
8913,Documentary|Music
8914,Drama|Romance|Western
8915,Action|Sci-Fi
8916,Drama|Music
8917,Thriller
8918,Action|Crime|Drama|Romance|Thriller
8919,Animation|Adventure|Family|Fantasy|Thriller
8920,Comedy|Music
8923,Comedy|Family|Fantasy|Musical|Romance
8924,Horror|Thriller
8926,Horror|Music
8927,Drama|Romance
8928,Adventure|Comedy|Family|Sport
8930,Comedy
8932,Crime|Drama|Film-Noir|Thriller
8938,Drama
8939,Drama|Thriller
8942,Horror|Sci-Fi
8944,Animation|Short
8945,Action|Adventure|History
8946,Drama
8949,Horror
8950,Western
8951,Drama
8952,Action|Adventure|Comedy|Fantasy|Horror|Sci-Fi
8954,Drama|Family|Sport
8955,Animation|Fantasy
8956,Documentary|Music
8957,Drama|Romance|War
8958,Comedy
8959,Action|Sport
8960,Comedy|Drama
8961,Biography|Drama|History
8966,Comedy|Drama
8968,Animation
8969,Documentary|Family|Comedy
8972,Comedy|Drama
8973,Documentary|History
8974,Animation|Action|Adventure|Comedy|Music|Sci-Fi
8976,Comedy|Drama|Fantasy
8977,Comedy|Crime
8979,Documentary|Music
8980,Comedy|Drama|Family
8981,Talk-Show
8982,Animation|Adventure|Comedy|Family|Music|Mystery
8983,Comedy|Drama|Fantasy
8984,Drama|Romance
8985,Comedy
8986,Animation|Comedy
8987,Action|Sci-Fi
8988,Music|Talk-Show
8989,Drama|Music|Romance
8990,Comedy|Drama|War
8991,Documentary|Sport
8993,Animation|Adventure|Comedy
8994,Drama|Romance
8997,Comedy|Sci-Fi
8999,Drama
9000,Adventure|Comedy|Family|Romance
9003,Comedy|War
9005,Action|Crime|Drama|Thriller
9006,Music
9007,Action|Drama|Fantasy|Thriller|War
9008,Comedy|Drama
9011,Drama
9012,Animation|Adventure|Comedy|Family|Fantasy|Musical
9014,Adventure|Drama|Western
9015,Drama
9016,Drama|Romance|Sport
9017,Drama|Romance|Thriller|War
9018,Drama
9019,Drama|Romance|Western
9020,Action|Thriller
9022,Comedy|Musical|Romance
9024,Drama
9025,Action|Comedy|Crime
9026,Comedy|Fantasy|Romance
9028,Comedy|Drama|Romance
9029,Drama
9030,Action|Crime|Romance
9031,Action|Drama|War
9032,Comedy
9034,Drama
9035,Crime|Drama|Romance|Thriller
9036,Adventure|Horror|Mystery|Thriller
9037,Drama|Romance
9041,Biography|Drama|Western
9042,Drama|War
9043,Comedy|Romance
9044,Biography|Drama
9045,Comedy|Horror
9047,Documentary|History|Reality-TV
9048,Documentary|Biography
9049,Drama
9051,Comedy|Sport
9052,Music
9054,Action|Adventure|Drama|Romance|Thriller
9056,Comedy|Crime|Drama|Romance|Thriller
9058,Action|Adventure|Comedy|Drama|Romance|Western
9059,Animation|Adventure|Comedy|Family|Fantasy|Musical
9060,Action|Thriller
9061,Crime|Drama|Mystery|Thriller
9062,Documentary|Music
9063,Animation|Action|Comedy|Drama|History
9064,Documentary
9065,Drama|Sport
9066,Action|Drama|Sci-Fi|Thriller
9067,Action|Drama
9068,Drama|Family
9070,Comedy|Romance|Sci-Fi|Thriller
9071,Music
9072,Comedy
9073,Drama|Comedy|Romance
9074,Drama|War
9075,Drama
9077,Documentary|Music
9078,Documentary
9079,Drama
9080,Drama|Romance
9081,Drama
9082,Crime|Drama|Mystery|Thriller
9083,Comedy|Drama|Family
9084,Music|Short
9085,Comedy
9086,Comedy
9087,Comedy|Drama|Romance
9089,Comedy|Family|Western
9090,Drama|Horror|Thriller
9091,Comedy
9092,Family|Fantasy
9093,Comedy|Horror|Mystery|Thriller
9094,Drama
9095,Comedy|Drama
9097,Comedy|Drama
9098,Biography|Drama
9100,Comedy|Crime
9103,Comedy
9105,Documentary|Biography|Crime|Drama|History|Mystery|Thriller
9106,Crime|Drama|Film-Noir|Mystery|Thriller
9108,Comedy|Drama
9109,Adventure|Comedy|Mystery|Romance|Sci-Fi
9110,Drama|Romance|Western
9111,Crime|Drama|Mystery|Thriller
9112,Action|Crime|Drama|Mystery|Thriller
9113,Adventure|Comedy|Romance
9114,Drama|Thriller
9115,Comedy|Family|Fantasy|Musical
9116,Comedy|Drama
9117,Drama|Family|Musical|Romance
9120,Animation|Adventure|Comedy|Family|Fantasy|Musical
9121,Western
9122,Comedy|Drama
9124,Comedy|Thriller
9125,Drama|Mystery
9126,Horror|Sci-Fi
9127,Animation|Comedy|Drama|Family|Fantasy|Musical
9130,Action|Comedy|Fantasy|Romance
9131,Action|Comedy|War
9132,Comedy|Drama|Fantasy|Romance
9133,Action|Adventure|History|War
9134,Comedy|Drama|Fantasy|Mystery
9135,Crime|Drama|Mystery
9136,Drama|Romance|Thriller|War
9138,Comedy
9141,Action|Comedy|Romance|Sci-Fi|Animation
9142,Comedy|Fantasy|Horror|Sci-Fi
9143,Animation|Sci-Fi
9144,Action|Crime|Drama|Thriller
9145,Short|Music
9146,Animation|Adventure|Comedy|Drama|Family|Musical
9147,Animation|Adventure|Comedy|Family|Fantasy|Musical
9149,Comedy
9151,Horror
9152,Action|Adventure
9153,Fantasy|Action|Adventure
9154,Adventure|Fantasy
9155,Animation|Comedy|Family|Romance
9156,Drama|Fantasy|Mystery|Romance|Thriller
9158,Documentary|Music
9160,Animation|Adventure|Family|Sci-Fi
9163,Action|Comedy|Drama|Musical|Romance
9166,Documentary|Music
9167,Action|Drama|Romance
9169,Comedy|Musical
9170,Comedy|Drama
9172,Comedy|Crime|Drama
9173,Crime|Drama|Mystery
9175,Drama|Romance|Western
9178,Crime|Drama
9180,Comedy|Romance|Thriller
9181,Action|Romance|Thriller
9183,Action|Crime|Drama|Thriller
9185,Action|Comedy|Crime|Drama
9186,Comedy
9187,Documentary|Short
9188,Comedy|Drama|Romance
9189,Action|Drama|Thriller|War
9190,Biography|Drama|History|War
9191,Action|Thriller
9194,Crime|Drama|Thriller
9195,Short|Drama|Music|Sci-Fi
9197,Action|Comedy|Romance
9199,Action|Crime|Drama|Thriller|Western
9200,Animation
9201,Comedy|Family|Fantasy
9202,Comedy|Musical|Romance
9203,Comedy|Drama
9204,Action|Western
9205,Comedy|Crime|Drama|Thriller
9207,Horror|Sci-Fi
9208,Drama|Western
9211,Comedy|Drama|Romance|Sport
9212,Animation|Action|Comedy|Fantasy|Romance
9215,Comedy
9216,Comedy|Drama|Romance
9217,Comedy|Crime
9218,Biography|Drama|History|Romance
9220,Animation|Family
9221,Documentary|Music
9222,Comedy
9223,Action|Crime|Thriller
9224,Comedy|Drama|Romance
9226,Drama
9227,Horror
9228,Mystery|Thriller
9229,Action|Crime|Drama|Romance|Thriller
9230,Comedy|Drama
9231,Comedy|Drama|Romance
9232,Family
9233,Action|Crime|Thriller
9234,Action|Adventure|Family|Fantasy|Thriller
9235,Action|Drama|War
9237,Adventure|Comedy|Family|Fantasy|Horror|Mystery
9239,Action|Drama|Romance
9240,Thriller
9241,Biography|Drama|Romance
9242,Drama
9245,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller
9246,Adventure|Comedy|Drama|Romance|Sci-Fi
9247,Music|Documentary
9249,Documentary
9253,Drama|Fantasy|Thriller
9254,Adventure|Comedy|Family
9255,Crime|Horror|Mystery|Romance|Thriller
9256,Biography|Drama|Romance
9261,Documentary
9262,Comedy|Family
9264,Comedy|Drama|Romance|Thriller
9265,Action|Crime|Fantasy
9267,Comedy|Romance
9268,Comedy|Music
9269,Drama|Action|Crime
9270,Comedy|Drama|Music|Romance
9271,Comedy|Horror|Sci-Fi|Thriller
9272,Drama|Romance
9273,Horror|Thriller
9277,Action|Adventure|History|Romance
9278,Thriller
9279,Short
9280,Animation|Adventure|Comedy|Family|Fantasy|Musical|Sci-Fi
9281,Comedy
9282,Action
9284,Drama|Romance
9286,Action|Sport
9288,Action|Crime|Thriller
9289,Documentary
9291,Drama|Romance
9294,Action|Crime|Thriller
9296,Animation|Action|Adventure|Drama|Fantasy|Sci-Fi|Thriller
9298,Action|Crime|Horror
9302,Action|Crime|Drama|Thriller
9303,Comedy|Drama|Romance
9304,Fantasy|Horror|Sci-Fi
9305,Adventure|History|War
9307,Comedy|Romance
9308,Comedy|Fantasy|Horror
9309,Crime|Drama|Mystery|Thriller
9310,Comedy|Drama
9311,Action|Drama|War
9312,Western
9316,Comedy|Drama
9317,Drama
9319,Comedy
9320,Adventure|Family
9322,Adventure|Drama|Family|Sci-Fi
9323,Adventure|Comedy|Drama|Family
9325,Documentary|War
9329,Comedy|Family
9330,Western
9331,Drama
9332,Documentary|History|Reality-TV
9333,Horror|Sci-Fi|Thriller
9334,Comedy|Western
9336,Comedy|Drama
9340,Action|Drama|History|Romance|War
9341,Drama
9344,Biography|Drama|History|Musical|Romance
9345,Action|Adventure|Sci-Fi
9346,Documentary
9348,Animation|Adventure|Sci-Fi|Action
9349,Musical|Romance
9350,Biography|Drama|History
9351,Drama
9352,Action|Thriller
9353,Drama|Mystery|Romance|Thriller
9354,Comedy|Crime|Romance
9355,Crime|Drama|Romance|Sport|Thriller
9356,Comedy|Drama
9358,Action|Comedy|Horror
9359,Comedy|Romance|Thriller
9360,Sci-Fi
9361,Documentary|Comedy
9363,Drama|Romance
9364,Action|Crime|Drama|Music|Thriller
9365,Drama
9366,Documentary
9367,Comedy|Fantasy
9368,Horror
9369,Comedy|Mystery|Romance
9370,Action|Adventure|Drama|War
9371,Crime|Drama|Thriller
9373,Comedy|Romance
9374,Drama|War
9377,Adventure|Drama|Family|Fantasy
9378,Drama|Sport
9379,Documentary|War
9380,Documentary|Music
9381,Biography|Drama
9383,Action|Crime|Thriller
9384,Action|Sci-Fi
9385,Animation|Action|Fantasy
9386,Reality-TV
9387,Horror
9389,Comedy|Crime|Drama|Thriller
9390,Drama|History
9391,Comedy|Horror
9392,Drama
9394,Documentary
9395,Crime|Drama|History|Romance
9396,Action|Crime|Fantasy|Thriller
9398,Biography|Drama|Romance|Sport
9399,Animation
9401,Horror|Action|Comedy
9402,Comedy
9404,Music
9405,Comedy|Drama
9407,Comedy|Family
9408,Talk-Show
9410,Comedy|Drama|Fantasy|Romance
9411,Crime|Thriller
9412,Horror
9413,Documentary|Comedy|Music
9415,Adventure|Comedy|Family|Fantasy|Romance
9416,Drama|Romance
9417,Drama|Musical
9419,Drama|Thriller
9420,Drama|Thriller
9421,Horror|Thriller
9423,Drama
9424,Comedy|Fantasy|Romance
9425,Biography|Drama|Sport
9426,Drama|War
9428,Action|Crime|Drama
9429,Comedy|Music
9430,Drama|Romance|Comedy
9431,Action|Crime|Drama|Thriller
9432,Crime|Drama|Thriller
9433,Drama|Family|Musical|Romance
9434,Comedy|Crime|Romance
9435,Comedy|Drama
9437,Drama|Romance
9438,Drama|Romance|Sport
9439,Horror
9440,Adventure|Comedy|Family|Romance|Sci-Fi
9441,Comedy|Family|Fantasy|Musical
9442,Action|Adventure|Sci-Fi|Thriller
9443,Animation|Adventure|Drama|Family|Musical|Romance
9444,Action|Comedy|Drama
9445,Animation|Family|Fantasy|Musical|Romance
9446,Crime|Drama|Thriller
9449,Drama|Thriller|War
9450,Drama|History|Musical|Romance
9452,Drama|Sport
9455,Comedy|Family|Musical|Romance
9458,Action|Adventure|Drama|History|War
9459,Action|Comedy|Crime
9461,Comedy|Drama
9464,Drama
9465,Documentary|Biography|History
9466,Adventure|Comedy|Drama|Family
9467,Sci-Fi
9468,Animation|Action|Adventure|Comedy|Drama|Sci-Fi
9469,Crime|Drama|Mystery|Thriller
9472,Drama|Western
9473,Comedy|Music
9476,Comedy
9477,Comedy|Drama
9478,Action|Fantasy|Horror|Sci-Fi|Thriller
9479,Drama|War|Comedy
9480,Action|Drama|Thriller
9481,Adventure|Drama|Thriller
9484,Comedy|Drama
9486,Music
9489,Action|Crime|Thriller
9491,Drama|Romance
9494,Drama|Thriller
9497,Comedy|Drama|Mystery|Romance
9498,Documentary|Comedy
9501,Action|Comedy|Reality-TV
9504,Drama|Family|Musical|Romance
9505,Crime|Mystery|Thriller
9508,Comedy|Romance
9509,Comedy|Family|Fantasy|Sci-Fi
9510,Crime|Drama|Mystery
9511,Crime|Drama|Romance|Thriller
9512,Romance|Thriller
9515,Romance|Comedy
9516,Crime|Drama|Thriller
9518,Drama
9519,Drama
9520,Biography|Drama|History
9523,Comedy|Western
9524,Drama|Romance
9525,Action|Comedy
9527,Crime|Drama|Romance
9528,Drama
9529,Comedy
9531,Drama|Sport
9536,Drama|History|War
9537,Action|Adventure|Comedy|Fantasy
9538,Biography|Drama
9539,Drama
9542,Drama|Mystery|Romance
9545,Comedy|Action|Sci-Fi
9546,Comedy|Crime
9548,Action|Drama|History|War
9549,Animation|Comedy|Fantasy
9550,Drama|Romance
9552,Documentary|History
9553,Crime|Drama|Romance|Thriller
9554,Crime|Drama|Mystery|Romance
9555,Biography|Western
9557,Documentary|Short
9558,Documentary|Music
9559,Documentary
9562,Action|Drama|Sci-Fi
9563,Drama|Romance
9564,Drama
9565,Drama|Sport
9567,Comedy|Sci-Fi
9569,Drama|War
9570,Horror|Thriller
9571,Action|Drama|Romance|Western
9572,Documentary|Music
9573,Fantasy|Horror|Sci-Fi
9575,Biography|Comedy|Drama|History|Musical|Romance
9576,Drama|Romance|War
9578,Action|Drama|Romance|War
9579,Documentary|Biography|History
9580,Drama|Romance
9582,Biography|Drama|History
9583,Musical|Romance
9584,Documentary|Music
9585,Drama|Fantasy|Sci-Fi
9586,Horror|Sci-Fi
9588,Documentary|History|Romance
9590,Adventure|Family|Drama
9591,Action|Adventure|Romance
9593,Comedy|Drama
9595,Comedy|Family
9596,Crime|Drama|Thriller
9597,Adventure|Fantasy|Horror|Sci-Fi
9598,Comedy|Drama|Romance
9601,Comedy|Drama|Romance
9602,Action|Crime|Mystery
9604,Drama|Thriller
9606,Crime|Mystery|Thriller
9607,Animation|Comedy
9609,Biography|Drama|Music|Musical
9610,Drama
9611,Crime|Drama|Mystery|Thriller
9612,Drama|War
9613,Mystery|Thriller
9614,Drama|Sport
9615,Horror|Thriller
9616,Animation|Family
9617,Comedy|Drama
9620,Comedy|Drama
9621,Action|Crime|Thriller
9622,Crime|Drama|Mystery
9623,Action
9625,Drama|History
9628,Action|Adventure|Fantasy|Sci-Fi
9629,Adventure|Drama
9630,Mystery|Romance|Thriller
9631,Fantasy|History|Horror
9635,Adventure|Comedy|Family|History|Sport
9636,Comedy|Drama
9638,Drama
9639,Crime|Horror|Mystery|Thriller
9640,Crime|Drama|Film-Noir|Romance
9641,Fantasy|Family
9643,Adventure|Drama|Family|Fantasy
9645,Comedy|Family
9647,Comedy
9649,Documentary|Music
9650,Comedy|Romance
9652,Documentary
9653,Documentary
9654,Comedy|Crime|Thriller
9655,Comedy|Crime|Drama|Thriller
9656,Comedy|Drama|Romance
9657,Comedy|Family|Fantasy
9658,Action|Crime|Drama|Thriller
9659,Music
9661,Romance|Thriller
9662,Drama|Fantasy|Romance
9663,Adventure|Comedy|Crime|Family|Mystery
9664,Animation|Adventure|Comedy|Fantasy
9666,Drama
9667,Action
9668,Sci-Fi
9670,Horror|Sci-Fi
9671,Documentary|Music
9674,Fantasy|Horror|Mystery
9677,Action|Sci-Fi
9679,Comedy|Drama|Family
9680,Animation|Action|Adventure|Family|Fantasy
9681,Biography|Crime|Drama|Thriller
9682,Adventure|Romance|Thriller|War
9683,Horror|Mystery
9685,Comedy|Drama
9687,Comedy|Drama|Romance
9688,Documentary|Music
9690,Comedy|Musical|War
9691,Sport
9692,Documentary
9693,Drama|Fantasy|Horror
9694,Comedy|Drama|Romance
9695,Drama
9697,Drama
9698,Drama|Thriller
9699,Adventure|Drama
9702,Animation|Adventure|Family|Romance
9703,Comedy|Drama|Romance
9704,Drama|Romance|Thriller|War
9705,Biography|Drama|Romance|Sport
9708,Thriller
9709,Action|Drama|Thriller
9710,Comedy|Drama|Romance
9711,Documentary
9712,Comedy|Mystery
9713,Crime|Drama
9714,Family|Music
9715,Drama|Western
9716,Drama|Romance
9717,Action|Drama|Thriller
9719,Horror|Music|Thriller
9722,Horror|Sci-Fi
9724,Action|Crime|Drama|Thriller|Western
9725,Crime|Drama|Thriller
9727,Action|Crime|Thriller
9728,Comedy|Drama|Romance
9729,Documentary
9730,Horror|Romance|Sci-Fi
9731,Adventure|Drama|History|Romance
9732,Documentary|Music
9733,Comedy|Crime|Drama
9734,Comedy|Drama|Romance
9735,Music
9737,Animation|Action|Adventure|Comedy|Family|Fantasy|Sci-Fi
9738,Drama
9739,Animation|Comedy|Family
9740,Comedy
9741,Action|Adventure|History
9742,Crime|Drama|Film-Noir|Mystery|Thriller|War
